4684711	154808	4809	2	5.00	9314.00	0.04	0.08	R	F	1993-04-29	1993-05-18	1993-05-04	NONE                     	RAIL      	re special foxes. pending, express a
24579	186485	1522	1	42.00	66002.16	0.05	0.06	A	F	1992-12-19	1993-01-02	1992-12-25	NONE                     	SHIP      	s. sometimes unusual packages promise 
5905473	172009	9561	6	48.00	51888.00	0.09	0.01	R	F	1992-07-29	1992-09-12	1992-08-27	DELIVER IN PERSON        	MAIL      	 furiously blithe deposits; pending, 
5609027	5028	29	2	31.00	28923.62	0.01	0.03	N	O	1998-02-15	1998-01-16	1998-03-15	TAKE BACK RETURN         	RAIL      	. excuses solve carefully accordin
5591587	173141	3142	3	23.00	27925.22	0.01	0.02	N	O	1995-10-28	1995-11-26	1995-11-03	DELIVER IN PERSON        	FOB       	 furiously even deposits. silen
2790981	106619	6620	4	48.00	78029.28	0.06	0.08	R	F	1992-08-12	1992-07-04	1992-08-22	COLLECT COD              	TRUCK     	ly according to the instructions. f
5545185	68145	652	3	15.00	16697.10	0.06	0.04	N	O	1997-01-29	1996-12-28	1997-02-02	TAKE BACK RETURN         	TRUCK     	y bold deposits sleep blithe
930533	191995	1996	7	3.00	6260.97	0.06	0.07	N	O	1997-02-24	1997-01-30	1997-02-27	DELIVER IN PERSON        	RAIL      	equests maintain furiously. care
3773924	96244	6245	2	2.00	2480.48	0.07	0.01	N	O	1995-12-20	1995-10-24	1996-01-16	COLLECT COD              	AIR       	s. unusual foxes use! blithel
4595719	142418	9961	3	24.00	35049.84	0.00	0.00	N	O	1998-08-19	1998-07-29	1998-09-13	COLLECT COD              	SHIP      	ipliers cajole blithely along the f
955012	128097	610	5	24.00	27002.16	0.07	0.07	N	O	1995-10-24	1995-12-28	1995-10-29	TAKE BACK RETURN         	REG AIR   	eas doze blithely. furiously re
676322	2793	2794	1	42.00	71223.18	0.08	0.07	R	F	1993-08-15	1993-07-15	1993-08-30	TAKE BACK RETURN         	FOB       	s integrate carefully about the re
3755014	161421	3938	5	5.00	7412.10	0.00	0.07	N	O	1996-09-28	1996-09-07	1996-10-28	NONE                     	MAIL      	 quickly eve
183873	91175	3685	5	21.00	24489.57	0.09	0.02	N	O	1996-09-17	1996-08-14	1996-10-11	DELIVER IN PERSON        	TRUCK     	refully pend
844931	47767	7768	4	45.00	77164.20	0.04	0.08	R	F	1992-10-10	1992-09-22	1992-10-18	COLLECT COD              	RAIL      	cuses according 
2733124	137131	9645	7	22.00	25698.86	0.10	0.07	N	O	1997-01-17	1997-01-13	1997-02-15	NONE                     	TRUCK     	wake blithely final req
4169376	37654	158	4	6.00	9549.90	0.09	0.08	N	O	1998-04-06	1998-06-18	1998-05-03	TAKE BACK RETURN         	AIR       	ts. furiously special ideas haggle 
4404935	6317	3818	2	25.00	30582.75	0.00	0.00	N	O	1996-10-01	1996-09-26	1996-10-07	NONE                     	TRUCK     	the final,
1147333	138297	811	5	12.00	16023.48	0.08	0.06	N	O	1998-08-03	1998-07-26	1998-08-04	NONE                     	MAIL      	ully regular t
3891270	108029	540	2	5.00	5185.10	0.01	0.08	R	F	1993-05-31	1993-05-31	1993-06-19	DELIVER IN PERSON        	SHIP      	slyly final instructions. quickly ironic
1516134	148020	8021	1	15.00	16020.30	0.06	0.04	N	O	1995-10-17	1995-09-24	1995-10-18	NONE                     	TRUCK     	ic accounts. regular
695171	138885	6425	5	10.00	19238.80	0.00	0.03	A	F	1992-07-07	1992-06-06	1992-07-31	DELIVER IN PERSON        	RAIL      	refully according to the quickly regu
1875875	7133	4634	3	35.00	36404.55	0.07	0.00	N	O	1997-09-14	1997-09-28	1997-09-27	DELIVER IN PERSON        	RAIL      	sits. pending, special accounts sleep. iron
176167	168278	795	2	20.00	26925.40	0.03	0.02	A	F	1992-12-12	1993-01-24	1993-01-01	NONE                     	TRUCK     	uriously ironic request
1762726	49047	1552	2	46.00	45817.84	0.05	0.05	R	F	1993-06-18	1993-08-06	1993-07-11	TAKE BACK RETURN         	AIR       	toward the final, even deposits. slyly bo
1728037	21997	1998	2	42.00	80597.58	0.02	0.01	N	O	1998-01-17	1997-11-29	1998-02-13	NONE                     	FOB       	egular theodolites across the final foxes c
194179	38532	8533	2	11.00	16175.83	0.08	0.07	N	O	1996-12-03	1996-10-23	1996-12-16	DELIVER IN PERSON        	MAIL      	rnis according to the expre
3825888	45287	2800	5	4.00	4929.12	0.06	0.00	R	F	1993-02-21	1993-02-16	1993-02-24	TAKE BACK RETURN         	SHIP      	 along the quickl
5946470	10201	202	3	5.00	5556.00	0.06	0.03	A	F	1994-04-30	1994-03-14	1994-05-28	DELIVER IN PERSON        	FOB       	otes among the unusu
1188102	96542	6543	5	25.00	38463.50	0.10	0.00	N	O	1997-12-09	1997-12-02	1997-12-12	COLLECT COD              	RAIL      	ounts cajole carefully about the furiously
2257766	116173	1196	2	23.00	27350.91	0.01	0.02	N	O	1996-04-29	1996-04-05	1996-05-10	NONE                     	MAIL      	sual packages mold regular ex
5694374	188211	3248	3	6.00	7795.26	0.01	0.04	R	F	1995-03-27	1995-05-27	1995-04-15	TAKE BACK RETURN         	REG AIR   	s. slyly even a
4499461	124206	6719	3	11.00	13532.20	0.06	0.03	R	F	1993-07-16	1993-05-17	1993-07-29	DELIVER IN PERSON        	TRUCK     	unts haggle according t
5501476	149898	9899	3	50.00	97394.50	0.08	0.07	R	F	1994-12-14	1994-12-28	1994-12-31	NONE                     	SHIP      	quietly. furiously final requests sle
5259363	104474	4475	5	10.00	14784.70	0.08	0.07	N	O	1997-08-14	1997-08-09	1997-08-27	COLLECT COD              	MAIL      	ts print even, ironic
3162915	64947	7454	2	8.00	15295.52	0.07	0.06	A	F	1994-09-23	1994-11-22	1994-10-11	NONE                     	REG AIR   	y ironic instructions: eve
5976832	76204	8712	1	3.00	3540.60	0.02	0.03	N	O	1997-03-24	1997-02-09	1997-04-01	TAKE BACK RETURN         	AIR       	ounts. ironic requests could
5844390	197478	2517	4	25.00	39386.75	0.10	0.08	N	O	1996-04-09	1996-06-06	1996-04-19	DELIVER IN PERSON        	FOB       	closely ironic pinto beans:
5103047	133448	988	4	19.00	28147.36	0.05	0.07	N	O	1997-03-03	1997-02-09	1997-04-01	NONE                     	AIR       	d the furiously final requests wake slyly 
4749731	2857	2858	7	21.00	36956.85	0.04	0.04	N	O	1998-10-28	1998-09-09	1998-11-04	COLLECT COD              	REG AIR   	ly final deposits. carefu
4128386	112046	4558	1	22.00	23276.88	0.01	0.05	N	O	1997-09-29	1997-09-27	1997-10-13	DELIVER IN PERSON        	TRUCK     	es past the carefully f
1854339	154194	1740	5	34.00	42438.46	0.02	0.05	R	F	1993-09-14	1993-07-19	1993-10-02	DELIVER IN PERSON        	MAIL      	 against the carefully silent fo
4213060	20686	3189	4	31.00	49807.08	0.06	0.00	N	O	1997-09-03	1997-08-08	1997-09-23	DELIVER IN PERSON        	RAIL      	hely. furiously ironic p
2505282	176851	9369	3	45.00	86753.25	0.05	0.00	N	O	1998-02-21	1998-04-20	1998-03-04	COLLECT COD              	TRUCK     	symptotes are slyly final depende
3091813	116318	1341	2	46.00	61378.26	0.02	0.05	A	F	1994-04-23	1994-03-23	1994-05-11	COLLECT COD              	RAIL      	ess, regular pinto beans are about the furi
3422018	88219	728	2	49.00	59153.29	0.09	0.08	A	F	1993-04-11	1993-03-27	1993-05-11	COLLECT COD              	SHIP      	tructions. final, unusual foxes inte
3597985	141623	9166	1	32.00	53267.84	0.07	0.08	N	O	1998-06-01	1998-08-20	1998-06-26	COLLECT COD              	RAIL      	ding theodolites. blithely b
3893025	149257	1772	2	37.00	48331.25	0.00	0.08	N	O	1998-09-15	1998-08-03	1998-10-06	TAKE BACK RETURN         	RAIL      	 wake after the furiously ironic dolph
1610980	125030	2567	5	48.00	50641.44	0.08	0.03	N	O	1998-03-29	1998-03-27	1998-04-05	COLLECT COD              	MAIL      	ual deposits. carefully special ideas ha
398883	95889	5890	2	27.00	50891.76	0.05	0.02	R	F	1995-02-08	1995-01-01	1995-03-06	TAKE BACK RETURN         	MAIL      	nstructions impress against the quickly e
833027	149977	5006	4	15.00	30404.55	0.04	0.06	N	O	1998-07-19	1998-07-09	1998-07-29	NONE                     	TRUCK     	 dependencies. 
4044421	76790	4312	2	35.00	61837.65	0.09	0.08	A	F	1994-06-22	1994-07-16	1994-06-24	NONE                     	RAIL      	ngly even dolphins. slyly bold i
4269860	36619	1626	5	28.00	43557.08	0.08	0.03	N	O	1996-05-19	1996-05-31	1996-06-04	COLLECT COD              	FOB       	 are about the blithely final f
4751168	138112	5652	3	2.00	2300.22	0.08	0.04	N	O	1996-10-26	1996-11-16	1996-11-09	DELIVER IN PERSON        	REG AIR   	s wake fluffily according
4518662	16604	6605	1	39.00	59303.40	0.05	0.01	N	O	1997-10-10	1997-11-14	1997-10-18	COLLECT COD              	RAIL      	ole slyly furiously p
5008519	46630	6631	4	12.00	18919.56	0.07	0.03	N	O	1996-03-18	1996-02-04	1996-03-27	TAKE BACK RETURN         	REG AIR   	al requests. regular deposits 
4846977	131261	3775	1	2.00	2584.52	0.06	0.00	A	F	1992-11-14	1992-08-30	1992-12-13	COLLECT COD              	FOB       	ncies. ideas wake final deposits. furio
3797473	80825	3334	3	42.00	75844.44	0.08	0.03	R	F	1993-03-20	1993-04-07	1993-04-14	NONE                     	FOB       	t carefully about the unusual requests. iro
2207395	7298	9799	7	12.00	14463.48	0.03	0.05	A	F	1993-04-07	1993-05-10	1993-04-27	DELIVER IN PERSON        	SHIP      	ully regular packages. quickly special in
428643	175327	362	4	5.00	7011.60	0.05	0.03	R	F	1994-02-24	1994-03-30	1994-03-01	NONE                     	MAIL      	 carefully pending platelets sleep re
4019652	158935	3966	3	33.00	65799.69	0.01	0.08	N	O	1997-07-13	1997-07-05	1997-07-18	NONE                     	FOB       	pending pinto beans wake fu
4002882	89636	9637	1	9.00	14630.67	0.00	0.06	N	O	1995-06-19	1995-06-22	1995-06-28	NONE                     	SHIP      	ly. slyly bold pa
1007015	134654	7168	4	37.00	62480.05	0.06	0.06	N	O	1997-11-05	1997-12-29	1997-11-30	DELIVER IN PERSON        	SHIP      	even deposits about 
2098054	26539	4046	4	20.00	29310.60	0.04	0.04	N	O	1996-12-16	1996-12-05	1997-01-02	DELIVER IN PERSON        	AIR       	ckages nag carefully. furiously ironic gi
140896	120433	2946	5	18.00	26161.74	0.00	0.06	A	F	1994-09-28	1994-11-15	1994-10-05	TAKE BACK RETURN         	RAIL      	into beans. furiously sp
501511	129565	7102	5	3.00	4783.68	0.09	0.08	N	O	1998-04-05	1998-03-03	1998-04-13	TAKE BACK RETURN         	SHIP      	its wake slyly according to the quie
5979271	146566	6567	6	10.00	16125.60	0.01	0.06	A	F	1994-04-09	1994-02-21	1994-05-06	COLLECT COD              	AIR       	sleep slyly special dinos. entic
1420996	177114	2149	1	20.00	23822.20	0.09	0.01	N	O	1996-01-27	1996-02-03	1996-02-22	DELIVER IN PERSON        	TRUCK     	eas. silent requests along the furiou
1680677	198212	732	7	45.00	58959.45	0.05	0.05	N	O	1997-05-01	1997-05-26	1997-05-12	TAKE BACK RETURN         	AIR       	ges. furiously final 
3138016	135744	5745	4	2.00	3559.48	0.02	0.04	A	F	1994-03-26	1994-05-25	1994-03-28	TAKE BACK RETURN         	AIR       	r accounts sleep quickly. packages e
1598757	102890	2891	5	10.00	18928.90	0.06	0.03	R	F	1993-01-05	1993-01-06	1993-01-20	COLLECT COD              	AIR       	thely among
353415	46032	8537	1	6.00	5868.18	0.08	0.07	N	O	1996-03-22	1996-04-28	1996-04-11	COLLECT COD              	MAIL      	s since the b
3293698	16340	8842	2	48.00	60304.32	0.05	0.08	N	O	1996-02-05	1996-03-14	1996-03-03	DELIVER IN PERSON        	SHIP      	, pending packages. silen
3506017	58503	8504	3	21.00	30691.50	0.00	0.08	N	O	1996-12-10	1996-11-03	1996-12-18	COLLECT COD              	FOB       	fully about 
4884964	58179	3190	2	2.00	2274.34	0.09	0.06	R	F	1992-09-21	1992-09-13	1992-10-17	NONE                     	REG AIR   	efully final escapades. bravely 
4528966	138319	3346	5	4.00	5429.24	0.07	0.08	A	F	1993-05-21	1993-05-08	1993-06-10	COLLECT COD              	REG AIR   	y pending, regular ideas. quickly e
1965543	132484	24	3	28.00	42461.44	0.02	0.03	R	F	1993-10-07	1993-11-28	1993-10-13	COLLECT COD              	TRUCK     	even packa
1008000	119240	9241	7	44.00	55406.56	0.05	0.01	N	O	1998-08-26	1998-10-20	1998-09-12	TAKE BACK RETURN         	RAIL      	ses. carefully ironic foxes 
2430336	108976	8977	4	9.00	17864.73	0.03	0.07	A	F	1994-11-02	1994-12-03	1994-11-28	TAKE BACK RETURN         	MAIL      	lar accounts. blithely bold 
5858502	77260	2275	1	31.00	38355.06	0.08	0.07	N	O	1997-10-15	1997-10-31	1997-11-03	COLLECT COD              	MAIL      	le slyly according to the b
458945	9514	7015	1	25.00	35587.75	0.06	0.00	R	F	1992-07-28	1992-06-12	1992-08-05	TAKE BACK RETURN         	FOB       	al waters sleep enticing
2376646	81918	4427	2	44.00	83596.04	0.09	0.06	A	F	1994-09-12	1994-09-04	1994-09-16	DELIVER IN PERSON        	SHIP      	egular accounts.
5672288	108549	6080	1	3.00	4672.62	0.05	0.04	R	F	1994-08-31	1994-08-12	1994-09-25	NONE                     	SHIP      	e furiously final depo
4569505	77942	5464	1	34.00	65277.96	0.07	0.05	A	F	1993-11-10	1993-12-10	1993-12-10	COLLECT COD              	REG AIR   	ests. bold, specia
716962	11941	4443	1	7.00	12970.58	0.09	0.03	N	O	1996-07-26	1996-06-27	1996-07-30	TAKE BACK RETURN         	AIR       	 packages.
433029	68736	1243	3	15.00	25570.95	0.08	0.05	A	F	1995-04-12	1995-05-21	1995-04-17	NONE                     	AIR       	 wake furiously. special accounts kin
113573	61667	1668	3	5.00	8143.30	0.09	0.06	N	O	1998-07-29	1998-06-29	1998-08-06	TAKE BACK RETURN         	RAIL      	ons nag carefully fluffily unusual
2443267	4245	9246	1	19.00	21835.56	0.10	0.07	N	O	1998-08-28	1998-08-28	1998-09-10	COLLECT COD              	TRUCK     	 ironic foxes slee
5532416	189709	9710	2	35.00	62954.50	0.01	0.02	N	O	1997-07-13	1997-07-23	1997-07-17	DELIVER IN PERSON        	FOB       	ithely bold foxes. deposits cajole ab
328835	188893	3930	6	4.00	7927.56	0.02	0.00	A	F	1994-02-15	1994-03-28	1994-02-20	DELIVER IN PERSON        	FOB       	ily furiously unusual notornis. d
1486912	154136	1682	3	30.00	35703.90	0.07	0.07	N	O	1997-04-15	1997-04-18	1997-04-29	DELIVER IN PERSON        	SHIP      	ly unusual requests 
575237	109718	9719	3	27.00	46648.17	0.00	0.05	N	O	1996-08-23	1996-07-21	1996-09-15	TAKE BACK RETURN         	SHIP      	kly enticing f
1137571	89839	9840	1	11.00	20117.13	0.05	0.00	R	F	1993-06-20	1993-05-21	1993-07-18	NONE                     	MAIL      	deas play darin
427394	69251	9252	1	28.00	34167.00	0.07	0.05	N	O	1998-05-17	1998-06-01	1998-06-02	DELIVER IN PERSON        	FOB       	e of the blithely pending t
1772487	50760	5771	3	18.00	30793.68	0.05	0.04	R	F	1993-10-25	1993-11-14	1993-11-23	COLLECT COD              	FOB       	toward the carefully regular dep
3968711	150956	5987	1	7.00	14048.65	0.05	0.02	N	O	1997-05-24	1997-04-01	1997-06-02	COLLECT COD              	RAIL      	carefully ironic requ
4364065	197707	2746	1	34.00	61359.80	0.10	0.08	R	F	1994-05-29	1994-06-16	1994-06-26	DELIVER IN PERSON        	REG AIR   	sly bold requests d
397413	89228	6753	5	12.00	14606.64	0.04	0.02	N	O	1998-04-30	1998-03-18	1998-05-26	DELIVER IN PERSON        	MAIL      	furiously ideas. f
5162215	171196	1197	1	42.00	53221.98	0.02	0.01	R	F	1994-06-22	1994-05-24	1994-07-05	DELIVER IN PERSON        	RAIL      	 the furiously
1307909	191233	1234	5	34.00	45023.82	0.09	0.00	N	O	1997-04-23	1997-02-12	1997-05-20	NONE                     	SHIP      	silent requests need
195233	182203	4722	2	48.00	61689.60	0.08	0.01	A	F	1993-04-19	1993-06-08	1993-05-04	NONE                     	RAIL      	ly. even requests about the theodolite
4309541	22890	397	1	37.00	67076.93	0.02	0.00	A	F	1993-03-31	1993-02-21	1993-04-16	TAKE BACK RETURN         	REG AIR   	d pinto beans-- furiously final pinto beans
5108678	77350	2365	3	47.00	62385.45	0.03	0.00	R	F	1994-06-18	1994-06-03	1994-07-01	COLLECT COD              	MAIL      	 blithely furious 
4295715	79872	2380	3	30.00	55556.10	0.10	0.07	N	O	1998-01-23	1998-01-08	1998-02-04	DELIVER IN PERSON        	SHIP      	kly final pa
4214177	113027	3028	1	43.00	44720.86	0.04	0.06	N	O	1996-02-28	1996-01-21	1996-03-21	NONE                     	FOB       	ies are alongside of 
5765603	11383	8887	5	5.00	6471.90	0.08	0.04	R	F	1993-08-27	1993-07-28	1993-09-14	COLLECT COD              	MAIL      	warthogs are carefully ir
3927873	193772	1330	2	9.00	16791.93	0.01	0.04	N	O	1996-06-02	1996-06-23	1996-06-08	TAKE BACK RETURN         	AIR       	osits haggle furiously slyly final 
504672	181910	1911	1	48.00	95611.68	0.10	0.07	N	O	1995-12-19	1995-11-12	1996-01-08	DELIVER IN PERSON        	FOB       	e carefully blithely ironi
479335	23001	8006	1	16.00	14784.00	0.06	0.08	R	F	1994-09-05	1994-07-01	1994-09-18	TAKE BACK RETURN         	REG AIR   	. ironic courts doubt. slyly bold reque
4643012	186308	3863	3	32.00	44617.60	0.01	0.07	A	F	1992-02-06	1992-03-12	1992-02-08	DELIVER IN PERSON        	REG AIR   	ronic platelets use
5552100	189169	9170	3	10.00	12581.60	0.04	0.02	N	O	1997-06-17	1997-06-30	1997-07-03	NONE                     	FOB       	sly even packages-- quickly reg
875808	68873	1380	5	34.00	62623.58	0.09	0.06	A	F	1993-08-08	1993-06-21	1993-08-10	DELIVER IN PERSON        	RAIL      	inal requests b
1880581	12707	5209	2	38.00	61548.60	0.05	0.01	N	O	1997-07-25	1997-08-19	1997-08-04	TAKE BACK RETURN         	FOB       	to beans. ironic dep
2443397	187809	5364	5	49.00	92943.20	0.04	0.07	R	F	1995-01-09	1995-03-11	1995-02-08	DELIVER IN PERSON        	RAIL      	carefully packages. packages 
2591169	170835	836	1	43.00	81950.69	0.03	0.00	A	F	1992-09-01	1992-09-11	1992-09-25	COLLECT COD              	AIR       	 beans wake doggedly about the 
3497638	162652	201	1	37.00	63442.05	0.01	0.07	R	F	1994-11-21	1994-11-28	1994-11-26	COLLECT COD              	SHIP      	. final, final court
574887	12090	2091	2	6.00	6012.54	0.02	0.03	N	O	1995-06-26	1995-07-23	1995-07-15	TAKE BACK RETURN         	REG AIR   	ily slyly regular courts. caref
1313510	118940	3963	3	6.00	11753.64	0.01	0.01	N	O	1997-01-25	1996-11-24	1997-02-02	COLLECT COD              	TRUCK     	lar, ironic Tiresias use a
3576711	183892	1447	4	42.00	82987.38	0.01	0.03	A	F	1992-11-19	1992-12-26	1992-11-24	TAKE BACK RETURN         	SHIP      	. platelets across the unusua
4387936	10592	3094	2	45.00	67616.55	0.07	0.01	R	F	1992-07-19	1992-08-11	1992-08-08	COLLECT COD              	MAIL      	to beans against the 
4580228	7318	9819	1	19.00	23280.89	0.09	0.05	N	O	1997-05-11	1997-03-29	1997-05-27	NONE                     	SHIP      	us pinto beans sleep furiously 
2290149	85625	3150	5	37.00	59592.94	0.10	0.08	N	O	1995-07-21	1995-08-25	1995-08-03	DELIVER IN PERSON        	AIR       	inal instructions s
1458018	132419	7446	4	16.00	23222.56	0.10	0.03	R	F	1995-03-27	1995-02-08	1995-04-05	TAKE BACK RETURN         	MAIL      	gular gifts into th
3365029	65360	2879	2	13.00	17229.68	0.01	0.04	A	F	1992-09-23	1992-10-25	1992-09-28	TAKE BACK RETURN         	MAIL      	the packages wake across the 
3106977	177399	7400	1	1.00	1476.39	0.10	0.02	N	O	1997-05-01	1997-05-08	1997-05-21	COLLECT COD              	SHIP      	dolites about the carefully 
4500966	146308	6309	4	42.00	56880.60	0.04	0.00	N	O	1997-01-21	1996-12-21	1997-02-06	NONE                     	REG AIR   	slyly ironic ideas? blithel
5383588	144313	4314	1	33.00	44791.23	0.00	0.08	N	O	1998-03-20	1998-01-25	1998-03-25	COLLECT COD              	TRUCK     	ymptotes wake slyly. instructions are 
560834	33150	3151	6	19.00	20579.85	0.05	0.08	R	F	1993-05-12	1993-05-11	1993-05-17	TAKE BACK RETURN         	TRUCK     	ithely. slyly bold foxes 
4404161	10078	5081	1	30.00	29642.10	0.04	0.03	A	F	1993-11-10	1993-08-21	1993-12-06	NONE                     	AIR       	s excuses dazzle blit
3181031	29825	2328	3	2.00	3509.64	0.00	0.02	A	F	1994-12-10	1994-10-20	1994-12-21	DELIVER IN PERSON        	AIR       	ackages wake accordin
5792743	11711	4213	5	1.00	1622.71	0.08	0.00	A	F	1994-09-17	1994-11-20	1994-10-10	DELIVER IN PERSON        	MAIL      	kages. furiously ironic packages
4782339	39862	9863	1	17.00	30631.62	0.02	0.04	R	F	1993-04-12	1993-02-22	1993-05-10	COLLECT COD              	RAIL      	ual packages sleep. 
3096487	68603	6122	1	16.00	25145.60	0.09	0.06	N	O	1997-05-03	1997-03-31	1997-05-19	TAKE BACK RETURN         	MAIL      	into beans 
3363010	132040	4554	1	38.00	40737.52	0.05	0.08	N	O	1995-06-26	1995-08-02	1995-07-23	COLLECT COD              	REG AIR   	uriously even requests. even, care
3362151	88937	3954	2	40.00	77037.20	0.08	0.03	N	O	1995-07-03	1995-07-22	1995-07-16	COLLECT COD              	RAIL      	s about the carefully ironic requ
3300707	163375	3376	2	20.00	28767.40	0.08	0.08	N	O	1997-09-29	1997-08-26	1997-10-22	NONE                     	RAIL      	ly fluffily silent deposits. fluf
979971	63190	8203	1	2.00	2306.38	0.01	0.06	R	F	1993-07-07	1993-05-10	1993-07-21	NONE                     	FOB       	ully. regular t
5238498	77762	2777	1	42.00	73069.92	0.08	0.08	A	F	1995-03-01	1995-03-16	1995-03-06	NONE                     	MAIL      	warthogs. theodolites sleep against the
3294372	116623	9135	5	2.00	3279.24	0.00	0.02	N	O	1996-07-18	1996-07-21	1996-08-01	NONE                     	TRUCK     	rave platelets
4853088	37280	4790	6	32.00	38952.96	0.08	0.02	R	F	1995-03-03	1995-02-07	1995-03-07	DELIVER IN PERSON        	SHIP      	inal accoun
1885351	56102	3618	7	17.00	17987.70	0.03	0.01	A	F	1994-01-31	1994-03-03	1994-02-24	COLLECT COD              	REG AIR   	ccording to the foxes. 
2994181	53835	3836	1	43.00	76919.69	0.05	0.07	N	O	1997-09-09	1997-09-27	1997-10-01	DELIVER IN PERSON        	REG AIR   	ts. furiously bold d
2519808	154989	4990	4	2.00	4087.96	0.07	0.00	A	F	1993-01-27	1993-03-19	1993-02-24	NONE                     	TRUCK     	c instructions us
415207	83602	6111	5	20.00	31712.00	0.08	0.00	N	O	1996-10-01	1996-11-02	1996-10-31	NONE                     	FOB       	s haggle slowly acco
2803329	172028	4546	5	18.00	19800.36	0.01	0.03	R	F	1993-06-18	1993-06-25	1993-07-09	TAKE BACK RETURN         	RAIL      	ess packages. quickly bold p
1320608	24246	6749	1	35.00	40958.40	0.10	0.02	R	F	1995-03-29	1995-05-08	1995-04-12	NONE                     	RAIL      	y across the fluffily express instructions.
3870306	163746	3747	3	37.00	66960.38	0.03	0.00	A	F	1994-02-07	1994-03-25	1994-03-02	DELIVER IN PERSON        	MAIL      	 instructions.
1833793	45233	7738	4	48.00	56555.04	0.02	0.08	N	O	1995-12-06	1995-11-08	1995-12-17	COLLECT COD              	RAIL      	ilent requests maintain fu
2645024	42225	9738	5	4.00	4668.88	0.07	0.05	R	F	1993-10-19	1993-11-25	1993-11-02	NONE                     	TRUCK     	platelets nag slyly before the furiousl
2364354	136249	6250	7	44.00	56550.56	0.03	0.01	R	F	1994-09-21	1994-09-08	1994-10-15	NONE                     	FOB       	arefully regular depo
5257923	34260	9267	3	50.00	59713.00	0.03	0.07	A	F	1993-07-15	1993-08-16	1993-08-05	NONE                     	REG AIR   	symptotes haggl
4987111	119563	9564	1	25.00	39564.00	0.02	0.08	R	F	1993-03-10	1993-01-23	1993-03-24	COLLECT COD              	REG AIR   	blithely bold packages are furiously packa
1971523	175767	8285	1	12.00	22113.12	0.00	0.03	R	F	1994-06-23	1994-08-16	1994-07-14	TAKE BACK RETURN         	TRUCK     	ely even fr
3668356	47492	9997	7	38.00	54700.62	0.02	0.02	N	O	1997-12-19	1997-12-02	1998-01-06	NONE                     	MAIL      	 permanently? furiously final p
3800291	57279	2290	2	15.00	18544.05	0.02	0.05	N	O	1997-08-27	1997-07-27	1997-09-15	TAKE BACK RETURN         	SHIP      	ngside of the special, regular accounts.
1212101	190739	3259	1	24.00	43913.52	0.10	0.01	R	F	1993-03-01	1993-02-23	1993-03-17	NONE                     	MAIL      	 according
5085892	136681	9195	2	25.00	42942.00	0.01	0.07	N	O	1995-09-29	1995-09-11	1995-10-21	COLLECT COD              	RAIL      	atelets above the unusu
559104	63426	945	2	24.00	33346.08	0.09	0.02	A	F	1993-11-17	1993-09-10	1993-12-05	DELIVER IN PERSON        	SHIP      	ctions. furious
4836548	112644	5156	5	25.00	41416.00	0.01	0.00	A	F	1993-05-04	1993-03-25	1993-05-17	COLLECT COD              	REG AIR   	lithely regul
3524646	24322	1829	6	41.00	51099.12	0.00	0.00	N	O	1997-12-01	1998-02-02	1997-12-28	DELIVER IN PERSON        	TRUCK     	 accounts. slyly ironic frets hinder 
5089857	111157	1158	2	29.00	33876.35	0.01	0.08	N	O	1997-08-28	1997-08-25	1997-09-02	COLLECT COD              	TRUCK     	ironic deposit
159591	62589	5096	3	37.00	57408.46	0.09	0.04	A	F	1993-08-08	1993-08-07	1993-08-19	NONE                     	SHIP      	foxes. pending 
951491	51553	9069	5	36.00	54163.80	0.03	0.08	A	F	1993-02-27	1993-03-17	1993-03-25	COLLECT COD              	TRUCK     	ccounts wake. furiousl
4532288	87378	9887	5	24.00	32768.88	0.03	0.03	N	O	1996-02-19	1995-12-18	1996-03-15	TAKE BACK RETURN         	REG AIR   	lyly ironic deposit
2944995	74174	6682	1	19.00	21815.23	0.01	0.06	N	O	1996-10-06	1996-08-27	1996-11-01	TAKE BACK RETURN         	SHIP      	ilent, bold instructions. sly
244679	156888	9404	3	33.00	64181.04	0.10	0.00	N	O	1996-04-08	1996-02-28	1996-05-03	NONE                     	RAIL      	s about the regular, pending
5837091	103112	5623	5	18.00	20071.98	0.08	0.05	N	O	1997-01-18	1997-02-19	1997-02-10	TAKE BACK RETURN         	FOB       	pendencies cajole slowly fu
1277030	26798	6799	5	11.00	18972.69	0.00	0.03	R	F	1992-11-05	1992-10-15	1992-11-19	TAKE BACK RETURN         	MAIL      	ffily pending theodolites: quickly re
3890500	168489	3522	4	7.00	10902.36	0.01	0.07	N	O	1995-07-02	1995-09-13	1995-07-08	TAKE BACK RETURN         	RAIL      	counts wake carefully. qu
5195265	118623	3646	6	14.00	22982.68	0.01	0.01	R	F	1995-06-08	1995-08-11	1995-06-15	NONE                     	TRUCK     	 blithely ironic 
2388224	79478	9479	3	7.00	10202.29	0.06	0.08	R	F	1992-11-11	1992-10-20	1992-11-28	TAKE BACK RETURN         	RAIL      	le furiously furio
1194214	159986	5017	3	36.00	73655.28	0.08	0.02	N	O	1995-12-31	1995-11-06	1996-01-09	DELIVER IN PERSON        	TRUCK     	y. carefully unusual instruction
4123298	30448	7958	2	49.00	67543.56	0.08	0.07	N	O	1996-06-14	1996-04-29	1996-07-09	COLLECT COD              	SHIP      	ly final requests pla
